experiment,split_id,genus
within_cohort_kazakhstan2022,outer_fold_8,Lactiplantibacillus
within_cohort_kazakhstan2022,outer_fold_8,Lactobacillus
within_cohort_kazakhstan2022,outer_fold_8,Lactococcus
within_cohort_kazakhstan2022,outer_fold_8,Lactonifactor
within_cohort_kazakhstan2022,outer_fold_8,Lacunisphaera
within_cohort_kazakhstan2022,outer_fold_8,Latilactobacillus
within_cohort_kazakhstan2022,outer_fold_8,Lechevalieria
within_cohort_kazakhstan2022,outer_fold_8,Levilactobacillus
within_cohort_kazakhstan2022,outer_fold_8,Libanicoccus
within_cohort_kazakhstan2022,outer_fold_8,Ligilactobacillus
within_cohort_kazakhstan2022,outer_fold_8,Limosilactobacillus
within_cohort_kazakhstan2022,outer_fold_8,Longimicrobium
within_cohort_kazakhstan2022,outer_fold_8,Luedemannella
within_cohort_kazakhstan2022,outer_fold_8,Luteolibacter
within_cohort_kazakhstan2022,outer_fold_8,Lysinibacillus
within_cohort_kazakhstan2022,outer_fold_8,Lysobacter
within_cohort_kazakhstan2022,outer_fold_8,MND1
within_cohort_kazakhstan2022,outer_fold_8,Marmoricola
within_cohort_kazakhstan2022,outer_fold_8,Marvinbryantia
within_cohort_kazakhstan2022,outer_fold_8,Megamonas
within_cohort_kazakhstan2022,outer_fold_8,Megasphaera
within_cohort_kazakhstan2022,outer_fold_8,Merdibacter
within_cohort_kazakhstan2022,outer_fold_8,Mesorhizobium
within_cohort_kazakhstan2022,outer_fold_8,Methanobrevibacter
within_cohort_kazakhstan2022,outer_fold_8,Methyloceanibacter
within_cohort_kazakhstan2022,outer_fold_8,Methylotenera
within_cohort_kazakhstan2022,outer_fold_8,Microbacterium
within_cohort_kazakhstan2022,outer_fold_8,Microlunatus
within_cohort_kazakhstan2022,outer_fold_8,Microvirga
within_cohort_kazakhstan2022,outer_fold_8,Mitsuokella
within_cohort_kazakhstan2022,outer_fold_8,Mogibacterium
within_cohort_kazakhstan2022,outer_fold_8,Monoglobus
within_cohort_kazakhstan2022,outer_fold_8,Muribaculum
within_cohort_kazakhstan2022,outer_fold_8,Mycobacterium
within_cohort_kazakhstan2022,outer_fold_8,NK4A214 group
within_cohort_kazakhstan2022,outer_fold_8,Nannocystis
within_cohort_kazakhstan2022,outer_fold_8,Negativibacillus
within_cohort_kazakhstan2022,outer_fold_8,Niastella
within_cohort_kazakhstan2022,outer_fold_8,Nitrolancea
within_cohort_kazakhstan2022,outer_fold_8,Nitrosococcus
within_cohort_kazakhstan2022,outer_fold_8,Nitrosospira
within_cohort_kazakhstan2022,outer_fold_8,Nitrospira
within_cohort_kazakhstan2022,outer_fold_8,Nocardioides
within_cohort_kazakhstan2022,outer_fold_8,Nonomuraea
within_cohort_kazakhstan2022,outer_fold_8,Nordella
within_cohort_kazakhstan2022,outer_fold_8,OLB17
within_cohort_kazakhstan2022,outer_fold_8,OM27 clade
within_cohort_kazakhstan2022,outer_fold_8,Odoribacter
within_cohort_kazakhstan2022,outer_fold_8,Ohtaekwangia
within_cohort_kazakhstan2022,outer_fold_8,Olsenella
within_cohort_kazakhstan2022,outer_fold_8,Opitutus
within_cohort_kazakhstan2022,outer_fold_8,Oribacterium
within_cohort_kazakhstan2022,outer_fold_8,Oscillibacter
within_cohort_kazakhstan2022,outer_fold_8,Oscillospira
within_cohort_kazakhstan2022,outer_fold_8,Oxalobacter
within_cohort_kazakhstan2022,outer_fold_8,P3OB-42
within_cohort_kazakhstan2022,outer_fold_8,Paenibacillus
within_cohort_kazakhstan2022,outer_fold_8,Paeniclostridium
within_cohort_kazakhstan2022,outer_fold_8,Paenisporosarcina
within_cohort_kazakhstan2022,outer_fold_8,Pajaroellobacter
within_cohort_kazakhstan2022,outer_fold_8,Paludicola
within_cohort_kazakhstan2022,outer_fold_8,Papillibacter
within_cohort_kazakhstan2022,outer_fold_8,Parabacteroides
within_cohort_kazakhstan2022,outer_fold_8,Paraprevotella
within_cohort_kazakhstan2022,outer_fold_8,Parapusillimonas
within_cohort_kazakhstan2022,outer_fold_8,Parasutterella
within_cohort_kazakhstan2022,outer_fold_8,Parvimonas
within_cohort_kazakhstan2022,outer_fold_8,Pedobacter
within_cohort_kazakhstan2022,outer_fold_8,Pedomicrobium
within_cohort_kazakhstan2022,outer_fold_8,Peptococcus
within_cohort_kazakhstan2022,outer_fold_8,Peptoniphilus
within_cohort_kazakhstan2022,outer_fold_8,Peptostreptococcus
within_cohort_kazakhstan2022,outer_fold_8,Peredibacter
within_cohort_kazakhstan2022,outer_fold_8,Phascolarctobacterium
within_cohort_kazakhstan2022,outer_fold_8,Phaselicystis
within_cohort_kazakhstan2022,outer_fold_8,Phenylobacterium
within_cohort_kazakhstan2022,outer_fold_8,Phocea
within_cohort_kazakhstan2022,outer_fold_8,Polaromonas
within_cohort_kazakhstan2022,outer_fold_8,Polyangium
within_cohort_kazakhstan2022,outer_fold_8,Polycyclovorans
within_cohort_kazakhstan2022,outer_fold_8,Pontibacter
within_cohort_kazakhstan2022,outer_fold_8,Porphyromonas
within_cohort_kazakhstan2022,outer_fold_8,Prevotella
within_cohort_kazakhstan2022,outer_fold_8,Prevotella_7
within_cohort_kazakhstan2022,outer_fold_8,Prevotella_9
within_cohort_kazakhstan2022,outer_fold_8,Prevotellaceae NK3B31 group
within_cohort_kazakhstan2022,outer_fold_8,Prevotellaceae UCG-001
within_cohort_kazakhstan2022,outer_fold_8,Prevotellaceae UCG-003
within_cohort_kazakhstan2022,outer_fold_8,Pseudenhygromyxa
within_cohort_kazakhstan2022,outer_fold_8,Pseudoduganella
within_cohort_kazakhstan2022,outer_fold_8,Pseudoflavonifractor
within_cohort_kazakhstan2022,outer_fold_8,Pseudolabrys
within_cohort_kazakhstan2022,outer_fold_8,Pseudomonas
within_cohort_kazakhstan2022,outer_fold_8,Pseudonocardia
within_cohort_kazakhstan2022,outer_fold_8,Pseudorhodoplanes
within_cohort_kazakhstan2022,outer_fold_8,Pseudoxanthomonas
within_cohort_kazakhstan2022,outer_fold_8,Puia
within_cohort_kazakhstan2022,outer_fold_8,Pyramidobacter
within_cohort_kazakhstan2022,outer_fold_8,RB41
within_cohort_kazakhstan2022,outer_fold_8,Ramlibacter
within_cohort_kazakhstan2022,outer_fold_8,Reyranella
within_cohort_kazakhstan2022,outer_fold_8,Rhizobacter
within_cohort_kazakhstan2022,outer_fold_8,Rhizocola
within_cohort_kazakhstan2022,outer_fold_8,Rhodococcus
within_cohort_kazakhstan2022,outer_fold_8,Rhodomicrobium
within_cohort_kazakhstan2022,outer_fold_8,Rhodoplanes
within_cohort_kazakhstan2022,outer_fold_8,Rikenellaceae RC9 gut group
within_cohort_kazakhstan2022,outer_fold_8,Romboutsia
within_cohort_kazakhstan2022,outer_fold_8,Roseburia
within_cohort_kazakhstan2022,outer_fold_8,Rothia
within_cohort_kazakhstan2022,outer_fold_8,Rubrobacter
within_cohort_kazakhstan2022,outer_fold_8,Ruminococcus
within_cohort_kazakhstan2022,outer_fold_8,Ruminococcus gnavus group
within_cohort_kazakhstan2022,outer_fold_8,Ruminococcus torques group
within_cohort_kazakhstan2022,outer_fold_8,SWB02
within_cohort_kazakhstan2022,outer_fold_8,Salipaludibacillus
within_cohort_kazakhstan2022,outer_fold_8,Salmonella
within_cohort_kazakhstan2022,outer_fold_8,Sandaracinus
within_cohort_kazakhstan2022,outer_fold_8,Sanguibacteroides
within_cohort_kazakhstan2022,outer_fold_8,Sarcina
within_cohort_kazakhstan2022,outer_fold_8,Sellimonas
within_cohort_kazakhstan2022,outer_fold_8,Senegalimassilia
within_cohort_kazakhstan2022,outer_fold_8,Shuttleworthia
within_cohort_kazakhstan2022,outer_fold_8,Skermanella
within_cohort_kazakhstan2022,outer_fold_8,Slackia
within_cohort_kazakhstan2022,outer_fold_8,Sneathia
within_cohort_kazakhstan2022,outer_fold_8,Solirubrobacter
within_cohort_kazakhstan2022,outer_fold_8,Solitalea
within_cohort_kazakhstan2022,outer_fold_8,Solobacterium
within_cohort_kazakhstan2022,outer_fold_8,Sphingomonas
within_cohort_kazakhstan2022,outer_fold_8,Sporosarcina
within_cohort_kazakhstan2022,outer_fold_8,Staphylococcus
within_cohort_kazakhstan2022,outer_fold_8,Stenotrophobacter
within_cohort_kazakhstan2022,outer_fold_8,Steroidobacter
within_cohort_kazakhstan2022,outer_fold_8,Streptococcus
within_cohort_kazakhstan2022,outer_fold_8,Streptomyces
within_cohort_kazakhstan2022,outer_fold_8,Streptosporangium
within_cohort_kazakhstan2022,outer_fold_8,Subdoligranulum
within_cohort_kazakhstan2022,outer_fold_8,Subgroup 10
within_cohort_kazakhstan2022,outer_fold_8,Succinivibrio
within_cohort_kazakhstan2022,outer_fold_8,Sulfurifustis
within_cohort_kazakhstan2022,outer_fold_8,Sutterella
within_cohort_kazakhstan2022,outer_fold_8,TM7x
within_cohort_kazakhstan2022,outer_fold_8,Taibaiella
within_cohort_kazakhstan2022,outer_fold_8,Terrimonas
within_cohort_kazakhstan2022,outer_fold_8,Truepera
within_cohort_kazakhstan2022,outer_fold_8,Tumebacillus
within_cohort_kazakhstan2022,outer_fold_8,Turicibacter
within_cohort_kazakhstan2022,outer_fold_8,Tuzzerella
within_cohort_kazakhstan2022,outer_fold_8,Tyzzerella
within_cohort_kazakhstan2022,outer_fold_8,UBA1819
within_cohort_kazakhstan2022,outer_fold_8,UC5-1-2E3
within_cohort_kazakhstan2022,outer_fold_8,UCG-002
within_cohort_kazakhstan2022,outer_fold_8,UCG-003
within_cohort_kazakhstan2022,outer_fold_8,UCG-004
within_cohort_kazakhstan2022,outer_fold_8,UCG-005
within_cohort_kazakhstan2022,outer_fold_8,UCG-007
within_cohort_kazakhstan2022,outer_fold_8,UCG-009
within_cohort_kazakhstan2022,outer_fold_8,UTCFX1
within_cohort_kazakhstan2022,outer_fold_8,Veillonella
within_cohort_kazakhstan2022,outer_fold_8,Vicinamibacter
within_cohort_kazakhstan2022,outer_fold_8,Victivallis
within_cohort_kazakhstan2022,outer_fold_8,Virgisporangium
within_cohort_kazakhstan2022,outer_fold_8,Weissella
within_cohort_kazakhstan2022,outer_fold_8,Woeseia
within_cohort_kazakhstan2022,outer_fold_8,YC-ZSS-LKJ147
within_cohort_kazakhstan2022,outer_fold_8,[Bacteroides] pectinophilus group
within_cohort_kazakhstan2022,outer_fold_8,[Clostridium] innocuum group
within_cohort_kazakhstan2022,outer_fold_8,[Eubacterium] fissicatena group
within_cohort_kazakhstan2022,outer_fold_8,[Eubacterium] nodatum group
within_cohort_kazakhstan2022,outer_fold_8,[Eubacterium] ruminantium group
within_cohort_kazakhstan2022,outer_fold_8,[Eubacterium] siraeum group
within_cohort_kazakhstan2022,outer_fold_8,[Eubacterium] tenue group
within_cohort_kazakhstan2022,outer_fold_8,[Eubacterium] xylanophilum group
within_cohort_kazakhstan2022,outer_fold_8,[Ruminococcus] gauvreauii group
within_cohort_kazakhstan2022,outer_fold_8,mle1-7
within_cohort_kazakhstan2022,outer_fold_8,wb1-A12
within_cohort_kazakhstan2022,outer_fold_8,wb1-P19
within_cohort_kazakhstan2022,outer_fold_9,ADurb.Bin063-1
within_cohort_kazakhstan2022,outer_fold_9,Acidaminococcus
within_cohort_kazakhstan2022,outer_fold_9,Acidibacter
within_cohort_kazakhstan2022,outer_fold_9,Acinetobacter
within_cohort_kazakhstan2022,outer_fold_9,Actinocorallia
within_cohort_kazakhstan2022,outer_fold_9,Actinomyces
within_cohort_kazakhstan2022,outer_fold_9,Adhaeribacter
within_cohort_kazakhstan2022,outer_fold_9,Adlercreutzia
within_cohort_kazakhstan2022,outer_fold_9,Aeromicrobium
within_cohort_kazakhstan2022,outer_fold_9,Aeromonas
within_cohort_kazakhstan2022,outer_fold_9,Agathobacter
within_cohort_kazakhstan2022,outer_fold_9,Agromyces
within_cohort_kazakhstan2022,outer_fold_9,Ahniella
within_cohort_kazakhstan2022,outer_fold_9,Akkermansia
within_cohort_kazakhstan2022,outer_fold_9,Alistipes
within_cohort_kazakhstan2022,outer_fold_9,Alkalicoccus
within_cohort_kazakhstan2022,outer_fold_9,Allisonella
within_cohort_kazakhstan2022,outer_fold_9,Alloprevotella
within_cohort_kazakhstan2022,outer_fold_9,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
within_cohort_kazakhstan2022,outer_fold_9,Altererythrobacter
within_cohort_kazakhstan2022,outer_fold_9,Ammoniphilus
within_cohort_kazakhstan2022,outer_fold_9,Anaerobacillus
within_cohort_kazakhstan2022,outer_fold_9,Anaerococcus
within_cohort_kazakhstan2022,outer_fold_9,Anaerofilum
within_cohort_kazakhstan2022,outer_fold_9,Anaerofustis
within_cohort_kazakhstan2022,outer_fold_9,Anaerostipes
within_cohort_kazakhstan2022,outer_fold_9,Anaerotruncus
within_cohort_kazakhstan2022,outer_fold_9,Angelakisella
within_cohort_kazakhstan2022,outer_fold_9,Aquicella
within_cohort_kazakhstan2022,outer_fold_9,Archangium
within_cohort_kazakhstan2022,outer_fold_9,Arenimonas
within_cohort_kazakhstan2022,outer_fold_9,Aridibacter
within_cohort_kazakhstan2022,outer_fold_9,Asteroleplasma
within_cohort_kazakhstan2022,outer_fold_9,Atopobium
within_cohort_kazakhstan2022,outer_fold_9,Azoarcus
within_cohort_kazakhstan2022,outer_fold_9,BD1-7 clade
within_cohort_kazakhstan2022,outer_fold_9,BIyi10
within_cohort_kazakhstan2022,outer_fold_9,Bacillus
within_cohort_kazakhstan2022,outer_fold_9,Bacteroides
within_cohort_kazakhstan2022,outer_fold_9,Barnesiella
within_cohort_kazakhstan2022,outer_fold_9,Bauldia
within_cohort_kazakhstan2022,outer_fold_9,Bdellovibrio
within_cohort_kazakhstan2022,outer_fold_9,Bifidobacterium
within_cohort_kazakhstan2022,outer_fold_9,Bilophila
within_cohort_kazakhstan2022,outer_fold_9,Blastococcus
within_cohort_kazakhstan2022,outer_fold_9,Blautia
within_cohort_kazakhstan2022,outer_fold_9,Brevundimonas
within_cohort_kazakhstan2022,outer_fold_9,Bryobacter
within_cohort_kazakhstan2022,outer_fold_9,Butyricicoccus
within_cohort_kazakhstan2022,outer_fold_9,Butyricimonas
within_cohort_kazakhstan2022,outer_fold_9,CAG-352
within_cohort_kazakhstan2022,outer_fold_9,CAG-56
within_cohort_kazakhstan2022,outer_fold_9,CAG-873
within_cohort_kazakhstan2022,outer_fold_9,CHKCI002
within_cohort_kazakhstan2022,outer_fold_9,CL500-29 marine group
within_cohort_kazakhstan2022,outer_fold_9,Caenimonas
within_cohort_kazakhstan2022,outer_fold_9,Candidatus Entotheonella
within_cohort_kazakhstan2022,outer_fold_9,Candidatus Nitrocosmicus
within_cohort_kazakhstan2022,outer_fold_9,Candidatus Nitrososphaera
within_cohort_kazakhstan2022,outer_fold_9,Candidatus Soleaferrea
within_cohort_kazakhstan2022,outer_fold_9,Candidatus Solibacter
within_cohort_kazakhstan2022,outer_fold_9,Candidatus Udaeobacter
within_cohort_kazakhstan2022,outer_fold_9,Castellaniella
within_cohort_kazakhstan2022,outer_fold_9,Catenibacillus
within_cohort_kazakhstan2022,outer_fold_9,Catenibacterium
within_cohort_kazakhstan2022,outer_fold_9,Catenisphaera
within_cohort_kazakhstan2022,outer_fold_9,Caulobacter
within_cohort_kazakhstan2022,outer_fold_9,Cellvibrio
within_cohort_kazakhstan2022,outer_fold_9,Chitinophaga
within_cohort_kazakhstan2022,outer_fold_9,Christensenella
within_cohort_kazakhstan2022,outer_fold_9,Christensenellaceae R-7 group
within_cohort_kazakhstan2022,outer_fold_9,Chryseolinea
within_cohort_kazakhstan2022,outer_fold_9,Chthoniobacter
within_cohort_kazakhstan2022,outer_fold_9,Citrifermentans
within_cohort_kazakhstan2022,outer_fold_9,Citrobacter
within_cohort_kazakhstan2022,outer_fold_9,Cloacibacillus
within_cohort_kazakhstan2022,outer_fold_9,Clostridium sensu stricto 1
within_cohort_kazakhstan2022,outer_fold_9,Colidextribacter
within_cohort_kazakhstan2022,outer_fold_9,Collinsella
within_cohort_kazakhstan2022,outer_fold_9,Comamonas
within_cohort_kazakhstan2022,outer_fold_9,Coprobacillus
within_cohort_kazakhstan2022,outer_fold_9,Coprobacter
within_cohort_kazakhstan2022,outer_fold_9,Coprococcus
within_cohort_kazakhstan2022,outer_fold_9,Coriobacteriaceae UCG-003
within_cohort_kazakhstan2022,outer_fold_9,Corynebacterium
within_cohort_kazakhstan2022,outer_fold_9,Cutibacterium
within_cohort_kazakhstan2022,outer_fold_9,DTU089
within_cohort_kazakhstan2022,outer_fold_9,Dactylosporangium
within_cohort_kazakhstan2022,outer_fold_9,Defluviitaleaceae UCG-011
within_cohort_kazakhstan2022,outer_fold_9,Desulfovibrio
within_cohort_kazakhstan2022,outer_fold_9,Dethiobacter
within_cohort_kazakhstan2022,outer_fold_9,Dialister
within_cohort_kazakhstan2022,outer_fold_9,Diaphorobacter
within_cohort_kazakhstan2022,outer_fold_9,Dielma
within_cohort_kazakhstan2022,outer_fold_9,Dinghuibacter
within_cohort_kazakhstan2022,outer_fold_9,Dokdonella
within_cohort_kazakhstan2022,outer_fold_9,Dongia
within_cohort_kazakhstan2022,outer_fold_9,Dorea
within_cohort_kazakhstan2022,outer_fold_9,Edaphobaculum
within_cohort_kazakhstan2022,outer_fold_9,Eggerthella
within_cohort_kazakhstan2022,outer_fold_9,Eisenbergiella
within_cohort_kazakhstan2022,outer_fold_9,Ellin6055
within_cohort_kazakhstan2022,outer_fold_9,Ellin6067
within_cohort_kazakhstan2022,outer_fold_9,Elusimicrobium
within_cohort_kazakhstan2022,outer_fold_9,Enterococcus
within_cohort_kazakhstan2022,outer_fold_9,Enterorhabdus
within_cohort_kazakhstan2022,outer_fold_9,Enteroscipio
within_cohort_kazakhstan2022,outer_fold_9,Erysipelatoclostridium
within_cohort_kazakhstan2022,outer_fold_9,Erysipelotrichaceae UCG-003
within_cohort_kazakhstan2022,outer_fold_9,Erysipelotrichaceae UCG-006
within_cohort_kazakhstan2022,outer_fold_9,Escherichia-Shigella
within_cohort_kazakhstan2022,outer_fold_9,Eubacterium
within_cohort_kazakhstan2022,outer_fold_9,Eubacterium brachy group
within_cohort_kazakhstan2022,outer_fold_9,Eubacterium eligens group
within_cohort_kazakhstan2022,outer_fold_9,Eubacterium hallii group
within_cohort_kazakhstan2022,outer_fold_9,Eubacterium oxidoreducens group
within_cohort_kazakhstan2022,outer_fold_9,Eubacterium ventriosum group
within_cohort_kazakhstan2022,outer_fold_9,Ezakiella
within_cohort_kazakhstan2022,outer_fold_9,Faecalibacterium
within_cohort_kazakhstan2022,outer_fold_9,Faecalibaculum
within_cohort_kazakhstan2022,outer_fold_9,Family XIII AD3011 group
within_cohort_kazakhstan2022,outer_fold_9,Family XIII UCG-001
within_cohort_kazakhstan2022,outer_fold_9,Fenollaria
within_cohort_kazakhstan2022,outer_fold_9,Ferruginibacter
within_cohort_kazakhstan2022,outer_fold_9,Finegoldia
within_cohort_kazakhstan2022,outer_fold_9,Flavisolibacter
within_cohort_kazakhstan2022,outer_fold_9,Flavitalea
within_cohort_kazakhstan2022,outer_fold_9,Flavobacterium
within_cohort_kazakhstan2022,outer_fold_9,Flavonifractor
within_cohort_kazakhstan2022,outer_fold_9,Fluviicola
within_cohort_kazakhstan2022,outer_fold_9,Fournierella
within_cohort_kazakhstan2022,outer_fold_9,Frisingicoccus
within_cohort_kazakhstan2022,outer_fold_9,Fusicatenibacter
within_cohort_kazakhstan2022,outer_fold_9,Fusobacterium
within_cohort_kazakhstan2022,outer_fold_9,GCA-900066575
within_cohort_kazakhstan2022,outer_fold_9,GCA-900066755
within_cohort_kazakhstan2022,outer_fold_9,Gaiella
within_cohort_kazakhstan2022,outer_fold_9,Gemella
within_cohort_kazakhstan2022,outer_fold_9,Gemmatimonas
within_cohort_kazakhstan2022,outer_fold_9,Gordonibacter
within_cohort_kazakhstan2022,outer_fold_9,HT002
within_cohort_kazakhstan2022,outer_fold_9,Haemophilus
within_cohort_kazakhstan2022,outer_fold_9,Haliangium
within_cohort_kazakhstan2022,outer_fold_9,Harryflintia
within_cohort_kazakhstan2022,outer_fold_9,Hassallia
within_cohort_kazakhstan2022,outer_fold_9,Helicobacter
within_cohort_kazakhstan2022,outer_fold_9,Hirschia
within_cohort_kazakhstan2022,outer_fold_9,Holdemanella
within_cohort_kazakhstan2022,outer_fold_9,Holdemania
within_cohort_kazakhstan2022,outer_fold_9,Howardella
within_cohort_kazakhstan2022,outer_fold_9,Hungatella
within_cohort_kazakhstan2022,outer_fold_9,Hyphomicrobium
within_cohort_kazakhstan2022,outer_fold_9,IS-44
within_cohort_kazakhstan2022,outer_fold_9,Iamia
within_cohort_kazakhstan2022,outer_fold_9,Ilumatobacter
within_cohort_kazakhstan2022,outer_fold_9,Incertae Sedis
within_cohort_kazakhstan2022,outer_fold_9,Intestinibacter
within_cohort_kazakhstan2022,outer_fold_9,Intestinimonas
within_cohort_kazakhstan2022,outer_fold_9,JGI 0001001-H03
within_cohort_kazakhstan2022,outer_fold_9,Klebsiella
within_cohort_kazakhstan2022,outer_fold_9,Kribbella
within_cohort_kazakhstan2022,outer_fold_9,Lachnoclostridium
within_cohort_kazakhstan2022,outer_fold_9,Lachnospira
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae FCS020 group
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae NC2004 group
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae ND3007 group
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae NK3A20 group
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae NK4A136 group
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae UCG-003
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae UCG-004
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae UCG-006
within_cohort_kazakhstan2022,outer_fold_9,Lachnospiraceae UCG-010
within_cohort_kazakhstan2022,outer_fold_9,Lacibacter
within_cohort_kazakhstan2022,outer_fold_9,Lacibacterium
